,prediction
7567,35.49774146838701
7568,86.49853618099195
7569,41.49782721405
7570,87.50012354691964
7571,58.4993667736063
7572,53.498006881658014
7573,92.50025142993304
7574,61.498131250526676
7575,37.4987940460327
7576,55.49803767465088
7577,14.498111023417565
7578,97.49872013026783
7579,78.49840437859487
7580,10.497445194901726
7581,25.497607344496473
7582,64.49817865105642
7583,1.4976055331088964
7584,50.49796110553124
7585,27.498508132166805
7586,32.4976999178043
7587,24.498419731756716
7588,25.497607344496473
7589,8.497431053846494
7590,95.4986864722923
7591,92.49863615677363
7592,98.49873699248114
7593,48.49909761931287
7594,74.49978785853445
7595,78.49989168128769
7596,0.49750020521679517
7597,54.49925976227079
7598,36.498765951309586
7599,12.49746203265697
7600,24.49759472466116
7601,62.49947302130524
7602,84.50004650916262
7603,43.49785647240459
7604,25.497607344496473
7605,74.49978785853445
7606,4.497416305180629
7607,85.49851960817256
7608,9.497437733036564
7609,61.499446526783636
7610,30.497672790970082
7611,42.49893318635423
7612,48.49909761931287
7613,43.49785647240459
7614,34.49772751036184
7615,74.49833919368403
7616,9.497942944641137
7617,58.498084247956015
7618,53.498006881658014
7619,15.498143207275358
7620,92.50025142993304
7621,20.498299286873866
7622,66.49821045869888
7623,19.498268626140483
7624,83.49848654360349
7625,64.49817865105642
7626,40.49887778332731
7627,17.498206519971056
7628,36.49775552810045
7629,16.49750141280851
7630,75.49835544192753
7631,49.49794596362043
7632,94.49866967722967
7633,42.497841804551875
7634,87.49855278020704
7635,11.497453324532845
7636,80.49994340685119
7637,65.4981945347916
7638,55.49803767465088
7639,71.49829065012734
7640,7.497870864300365
7641,10.497445194901726
7642,55.499286591163376
7643,45.499015717072496
7644,46.497900913982825
7645,2.497661536649983
7646,2.4974233776156325
7647,79.49991755905984
7648,27.49763307999911
7649,35.49774146838701
7650,48.49793088308929
7651,1.4976055331088964
7652,86.5000978942187
7653,81.49845359040843
7654,59.499393404067185
7655,74.49978785853445
7656,64.49817865105642
7657,11.497453324532845
7658,84.50004650916262
7659,24.498419731756716
7660,53.498006881658014
7661,23.497582283961073
7662,95.4986864722923
7663,4.497753112917009
7664,71.49829065012734
7665,94.50030241330914
7666,12.498045400768763
7667,13.498078437061745
7668,6.497833212738719
7669,73.4997618217915
7670,67.49822642186855
7671,89.50017477493685
7672,35.49774146838701
7673,11.498011856976877
7674,37.49776968529332
7675,15.49749098189842
7676,97.49872013026783
7677,27.49763307999911
7678,91.50022590265304
7679,33.498681065116365
7680,31.498623926442914
7681,32.4976999178043
7682,46.497900913982825
7683,68.4982424234249
7684,73.4997618217915
7685,60.49811553732023
7686,46.497900913982825
7687,65.4981945347916
7688,36.498765951309586
7689,40.49781270374678
7690,20.498299286873866
7691,99.49875387639335
7692,10.497445194901726
7693,52.49920594381485
7694,70.49827453835309
7695,9.497942944641137
7696,83.49848654360349
7697,52.49799156625135
7698,33.498681065116365
7699,23.498389920540788
7700,99.50042947372543
7701,18.498237711012425
7702,90.50020035112273
7703,15.498143207275358
7704,77.49986577295631
7705,60.49941998807411
7706,53.499232880324215
7707,18.498237711012425
7708,55.499286591163376
7709,50.49796110553124
7710,40.49781270374678
7711,82.49999501471589
7712,43.49785647240459
7713,54.498022251627454
7714,4.497416305180629
7715,95.4986864722923
7716,79.49991755905984
7717,0.49750020521679517
7718,41.49890552494009
7719,97.5003787160189
7720,7.497870864300365
7721,10.49797773469199
7722,68.49963111729753
7723,4.497416305180629
7724,87.50012354691964
7725,30.497672790970082
7726,88.5001491736787
7727,6.497420709190942
7728,89.50017477493685
7729,12.498045400768763
7730,71.4997096463431
7731,91.49861943213766
7732,61.499446526783636
7733,39.49884995848892
7734,19.497534570697344
7735,13.497471248279998
7736,19.498268626140483
7737,12.498045400768763
7738,91.50022590265304
7739,80.49994340685119
7740,66.49957857819155
7741,62.4981470079211
7742,98.49873699248114
7743,16.498175028281274
7744,39.497798276669144
7745,86.5000978942187
7746,17.497512173034742
7747,12.498045400768763
7748,42.49893318635423
7749,19.498268626140483
7750,50.49796110553124
7751,21.49755798859827
7752,14.498111023417565
7753,61.499446526783636
7754,51.499178951161
7755,6.497833212738719
7756,83.49848654360349
7757,68.4982424234249
7758,52.49799156625135
7759,8.497907371915197
7760,91.49861943213766
7761,95.50032787016242
7762,5.4977941162553
7763,2.497661536649983
7764,67.49822642186855
7765,65.4981945347916
7766,13.497471248279998
7767,31.498623926442914
7768,51.499178951161
7769,64.49817865105642
7770,30.49859517694387
7771,42.49893318635423
7772,44.49898827981309
7773,27.498508132166805
7774,48.49909761931287
7775,96.49870329008981
7776,1.4976055331088964
7777,77.49986577295631
7778,33.49771365854563
7779,48.49909761931287
7780,85.50007221512212
7781,33.49771365854563
7782,93.49865290526557
7783,16.498175028281274
7784,88.5001491736787
7785,67.49822642186855
7786,88.49856940536395
7787,88.49856940536395
7788,36.49775552810045
7789,15.49749098189842
7790,84.498503062216
7791,29.497659416706785
7792,37.49776968529332
7793,40.49887778332731
7794,18.497523233909373
7795,69.49965733011427
7796,31.497686293387044
7797,23.498389920540788
7798,72.49830679709017
7799,74.49978785853445
7800,73.49832297851096
7801,26.49847882742998
7802,89.4985860560218
7803,35.49774146838701
7804,32.498652553941696
7805,63.49816280843861
7806,93.49865290526557
7807,53.498006881658014
7808,15.49749098189842
7809,34.498709465216166
7810,83.5000207758591
7811,97.49872013026783
7812,17.498206519971056
7813,68.49963111729753
7814,7.497425309545312
7815,57.49934009548469
7816,6.497833212738719
7817,51.499178951161
7818,49.499124790697756
7819,79.49991755905984
7820,75.49835544192753
7821,27.498508132166805
7822,60.49811553732023
7823,81.49996922522213
7824,64.49817865105642
7825,49.49794596362043
7826,90.49860273175194
7827,33.498681065116365
7828,9.497942944641137
7829,28.497646177285915
7830,74.49978785853445
7831,55.499286591163376
7832,54.498022251627454
7833,62.4981470079211
7834,27.49763307999911
7835,29.498566299291152
7836,39.497798276669144
7837,73.49832297851096
7838,71.4997096463431
7839,42.497841804551875
7840,35.49774146838701
7841,66.49821045869888
7842,76.49837172258212
7843,93.49865290526557
7844,70.49968350620136
7845,91.50022590265304
7846,47.49907038461992
7847,84.50004650916262
7848,9.497942944641137
7849,10.49797773469199
7850,3.4977094251187615
7851,0.49750020521679517
7852,14.497480913840189
7853,23.498389920540788
7854,95.50032787016242
7855,31.497686293387044
7856,43.49785647240459
7857,55.49803767465088
7858,19.498268626140483
7859,80.49994340685119
7860,88.49856940536395
7861,61.498131250526676
7862,76.49837172258212
7863,74.49978785853445
7864,66.49957857819155
7865,22.497570034214238
7866,44.49898827981309
7867,20.498299286873866
7868,85.49851960817256
7869,28.497646177285915
7870,77.49838803501025
7871,86.49853618099195
7872,44.49898827981309
7873,68.49963111729753
7874,84.50004650916262
7875,79.49991755905984
7876,95.4986864722923
7877,81.49845359040843
7878,39.49884995848892
7879,83.5000207758591
7880,60.49811553732023
7881,42.497841804551875
7882,0.49750020521679517
7883,93.50027693335721
7884,63.49816280843861
7885,21.49755798859827
7886,50.49915190070299
7887,90.50020035112273
7888,55.49803767465088
7889,33.498681065116365
7890,87.50012354691964
7891,31.497686293387044
7892,19.498268626140483
7893,31.498623926442914
7894,70.49827453835309
7895,77.49986577295631
7896,20.498299286873866
7897,46.497900913982825
7898,18.497523233909373
7899,66.49957857819155
7900,61.499446526783636
7901,58.4993667736063
7902,28.498537286796022
7903,20.497546161879974
7904,98.49873699248114
7905,99.49875387639335
7906,35.49873775910701
7907,51.49797630698923
7908,50.49796110553124
7909,64.49952588200195
7910,72.49830679709017
7911,18.498237711012425
7912,99.50042947372543
7913,12.49746203265697
7914,84.50004650916262
7915,31.497686293387044
7916,96.50035330428092
7917,86.5000978942187
7918,10.497445194901726
7919,68.49963111729753
7920,54.498022251627454
7921,99.49875387639335
7922,0.49750020521679517
7923,85.50007221512212
7924,55.499286591163376
7925,74.49978785853445
7926,14.498111023417565
7927,88.49856940536395
7928,18.497523233909373
7929,14.498111023417565
7930,28.497646177285915
7931,49.49794596362043
7932,79.49991755905984
7933,66.49821045869888
7934,46.497900913982825
7935,35.49873775910701
7936,79.49991755905984
7937,13.498078437061745
7938,88.49856940536395
7939,25.497607344496473
7940,78.49840437859487
7941,0.49750020521679517
7942,26.49847882742998
7943,94.50030241330914
7944,68.49963111729753
7945,71.4997096463431
7946,29.497659416706785
7947,33.498681065116365
7948,43.49896077041751
7949,48.49909761931287
7950,75.49835544192753
7951,27.49763307999911
7952,67.49960486693784
7953,77.49838803501025
7954,13.497471248279998
7955,29.498566299291152
7956,9.497942944641137
7957,32.498652553941696
7958,35.49873775910701
7959,38.49882204720263
7960,64.49817865105642
7961,91.50022590265304
7962,73.49832297851096
7963,4.497416305180629
7964,5.4974175537583525
7965,89.50017477493685
7966,3.4977094251187615
7967,12.49746203265697
7968,24.49759472466116
7969,41.49890552494009
7970,15.498143207275358
7971,43.49896077041751
7972,31.497686293387044
7973,89.4985860560218
7974,13.498078437061745
7975,6.497420709190942
7976,89.4985860560218
7977,70.49968350620136
7978,14.498111023417565
7979,71.4997096463431
7980,2.4974233776156325
7981,14.498111023417565
7982,74.49978785853445
7983,42.497841804551875
7984,56.49931336844251
7985,50.49796110553124
7986,30.49859517694387
7987,44.49898827981309
7988,91.50022590265304
7989,19.497534570697344
7990,96.49870329008981
7991,59.498099869411114
7992,6.497420709190942
7993,68.49963111729753
7994,46.49904308458732
7995,47.49907038461992
7996,24.498419731756716
7997,72.49830679709017
7998,71.49829065012734
7999,3.4974177410628644
8000,26.497620132819915
8001,70.49968350620136
8002,68.49963111729753
8003,31.498623926442914
8004,90.50020035112273
8005,39.49884995848892
8006,22.497570034214238
8007,56.49805314928776
8008,85.49851960817256
8009,86.49853618099195
8010,58.498084247956015
8011,30.497672790970082
8012,85.49851960817256
8013,83.5000207758591
8014,62.4981470079211
8015,20.497546161879974
8016,35.49873775910701
8017,19.498268626140483
8018,43.49896077041751
8019,23.498389920540788
8020,1.497437129240706
8021,66.49957857819155
8022,39.497798276669144
8023,95.50032787016242
8024,47.49907038461992
8025,84.50004650916262
8026,50.49915190070299
8027,72.49830679709017
8028,68.49963111729753
8029,3.4974177410628644
8030,84.498503062216
8031,89.4985860560218
8032,91.50022590265304
8033,52.49799156625135
8034,69.49825846252415
8035,90.50020035112273
8036,34.498709465216166
8037,71.49829065012734
8038,82.49999501471589
8039,72.49830679709017
8040,94.50030241330914
8041,3.4974177410628644
8042,88.49856940536395
8043,36.49775552810045
8044,18.497523233909373
8045,91.49861943213766
8046,40.49887778332731
8047,57.49934009548469
8048,44.49898827981309
8049,52.49920594381485
8050,84.498503062216
8051,29.498566299291152
8052,91.49861943213766
8053,22.498359918371616
8054,31.498623926442914
8055,73.49832297851096
8056,29.498566299291152
8057,68.49963111729753
8058,49.49794596362043
8059,10.49797773469199
8060,40.49781270374678
8061,91.50022590265304
8062,36.498765951309586
8063,18.498237711012425
8064,9.497942944641137
8065,75.499813862207
8066,89.50017477493685
8067,25.498449363837423
8068,51.499178951161
8069,72.49830679709017
8070,9.497942944641137
8071,7.497425309545312
8072,20.498299286873866
8073,50.49796110553124
8074,3.4974177410628644
8075,72.49973575129626
8076,23.497582283961073
8077,32.4976999178043
8078,91.50022590265304
8079,70.49827453835309
8080,68.49963111729753
8081,10.49797773469199
8082,0.49750020521679517
8083,94.50030241330914
8084,58.498084247956015
8085,36.498765951309586
8086,49.499124790697756
8087,54.498022251627454
8088,1.4976055331088964
8089,68.4982424234249
8090,32.4976999178043
8091,6.497420709190942
8092,43.49896077041751
8093,97.5003787160189
8094,10.497445194901726
8095,7.497425309545312
8096,25.498449363837423
8097,78.49840437859487
8098,16.49750141280851
8099,50.49915190070299
8100,71.4997096463431
8101,27.498508132166805
8102,30.497672790970082
8103,15.49749098189842
8104,13.498078437061745
8105,76.49983983346841
8106,49.499124790697756
8107,89.4985860560218
8108,0.49750020521679517
8109,94.50030241330914
8110,17.498206519971056
8111,37.49776968529332
8112,73.49832297851096
8113,66.49821045869888
8114,26.497620132819915
8115,35.49774146838701
8116,97.5003787160189
8117,89.50017477493685
8118,78.49840437859487
8119,68.49963111729753
8120,98.50040410572159
8121,54.498022251627454
8122,97.5003787160189
8123,75.49835544192753
8124,23.497582283961073
8125,13.498078437061745
8126,89.50017477493685
8127,61.498131250526676
8128,68.4982424234249
8129,99.49875387639335
8130,29.497659416706785
8131,92.50025142993304
8132,53.499232880324215
8133,98.49873699248114
8134,79.49991755905984
8135,47.49907038461992
8136,60.49811553732023
8137,97.49872013026783
8138,81.49845359040843
8139,64.49952588200195
8140,46.497900913982825
8141,18.498237711012425
8142,87.50012354691964
8143,24.498419731756716
8144,18.498237711012425
8145,35.49873775910701
8146,73.4997618217915
8147,87.50012354691964
8148,65.4981945347916
8149,66.49821045869888
8150,60.49941998807411
8151,39.49884995848892
8152,17.497512173034742
8153,83.49848654360349
8154,84.498503062216
8155,71.49829065012734
8156,13.497471248279998
8157,61.498131250526676
8158,14.497480913840189
8159,85.49851960817256
8160,62.49947302130524
8161,81.49996922522213
8162,0.49750020521679517
8163,63.49949947270376
8164,99.50042947372543
8165,14.497480913840189
8166,3.4977094251187615
8167,35.49774146838701
8168,91.49861943213766
8169,50.49915190070299
8170,29.498566299291152
8171,51.499178951161
8172,98.50040410572159
8173,15.49749098189842
8174,80.49994340685119
8175,55.49803767465088
8176,29.497659416706785
8177,79.49842075273872
8178,1.497437129240706
8179,57.49934009548469
8180,49.499124790697756
8181,1.4976055331088964
8182,79.49842075273872
8183,5.4974175537583525
8184,20.497546161879974
8185,90.50020035112273
8186,0.49750020521679517
8187,98.49873699248114
8188,0.49750020521679517
8189,79.49842075273872
8190,13.497471248279998
8191,17.497512173034742
8192,9.497437733036564
8193,3.4977094251187615
8194,15.498143207275358
8195,78.49840437859487
8196,64.49952588200195
8197,83.49848654360349
8198,75.499813862207
8199,2.497661536649983
8200,62.49947302130524
8201,5.4974175537583525
8202,7.497425309545312
8203,47.49791586586624
8204,31.498623926442914
8205,47.49907038461992
8206,28.498537286796022
8207,48.49909761931287
8208,40.49887778332731
8209,42.497841804551875
8210,80.4984371568634
8211,33.49771365854563
8212,31.498623926442914
8213,75.49835544192753
8214,80.4984371568634
8215,97.49872013026783
8216,20.498299286873866
8217,27.498508132166805
8218,68.49963111729753
8219,91.49861943213766
8220,48.49909761931287
8221,50.49796110553124
8222,48.49793088308929
8223,58.498084247956015
8224,8.497907371915197
8225,88.49856940536395
8226,27.49763307999911
8227,54.498022251627454
8228,73.4997618217915
8229,40.49887778332731
8230,19.497534570697344
8231,16.498175028281274
8232,90.49860273175194
8233,31.497686293387044
8234,8.497907371915197
8235,70.49968350620136
8236,48.49909761931287
8237,98.49873699248114
8238,82.49847005283067
8239,90.50020035112273
8240,3.4974177410628644
8241,69.49965733011427
8242,58.4993667736063
8243,77.49986577295631
8244,97.5003787160189
8245,52.49799156625135
8246,86.5000978942187
8247,26.497620132819915
8248,43.49896077041751
8249,51.499178951161
8250,99.49875387639335
8251,83.5000207758591
8252,89.4985860560218
8253,99.50042947372543
8254,22.497570034214238
8255,89.4985860560218
8256,78.49989168128769
8257,32.4976999178043
8258,61.499446526783636
8259,56.49805314928776
8260,2.497661536649983
8261,9.497437733036564
8262,73.4997618217915
8263,91.50022590265304
8264,59.498099869411114
8265,22.497570034214238
8266,70.49968350620136
8267,91.49861943213766
8268,85.49851960817256
8269,98.49873699248114
8270,82.49847005283067
8271,65.4981945347916
8272,21.498329712071577
8273,64.49817865105642
8274,82.49999501471589
8275,47.49907038461992
8276,68.49963111729753
8277,60.49811553732023
8278,98.50040410572159
8279,20.497546161879974
8280,57.498068674161594
8281,67.49822642186855
8282,36.498765951309586
8283,87.49855278020704
8284,2.497661536649983
8285,95.4986864722923
8286,49.49794596362043
8287,88.49856940536395
8288,40.49781270374678
8289,57.49934009548469
8290,78.49840437859487
8291,20.498299286873866
8292,6.497420709190942
8293,71.4997096463431
8294,8.497907371915197
8295,10.497445194901726
8296,25.498449363837423
8297,13.497471248279998
8298,36.49775552810045
8299,20.498299286873866
8300,1.4976055331088964
8301,18.498237711012425
8302,52.49920594381485
8303,57.498068674161594
8304,76.49983983346841
8305,74.49978785853445
8306,52.49920594381485
8307,60.49941998807411
8308,14.498111023417565
8309,23.498389920540788
8310,31.497686293387044
8311,95.50032787016242
8312,83.49848654360349
8313,33.49771365854563
8314,5.4977941162553
8315,34.49772751036184
8316,16.498175028281274
8317,70.49968350620136
8318,76.49983983346841
8319,27.49763307999911
8320,51.499178951161
8321,57.498068674161594
8322,25.498449363837423
8323,6.497833212738719
8324,29.497659416706785
8325,90.49860273175194
8326,29.497659416706785
8327,92.50025142993304
8328,37.49776968529332
8329,28.497646177285915
8330,59.499393404067185
8331,58.4993667736063
8332,48.49909761931287
8333,40.49887778332731
8334,53.498006881658014
8335,83.49848654360349
8336,14.497480913840189
8337,88.5001491736787
8338,37.4987940460327
8339,83.5000207758591
8340,52.49920594381485
8341,10.497445194901726
8342,53.499232880324215
8343,43.49896077041751
8344,18.498237711012425
8345,15.498143207275358
8346,83.5000207758591
8347,28.497646177285915
8348,31.498623926442914
8349,4.497416305180629
8350,26.49847882742998
8351,4.497416305180629
8352,67.49960486693784
8353,43.49785647240459
8354,61.498131250526676
8355,5.4974175537583525
8356,67.49960486693784
8357,52.49799156625135
8358,49.499124790697756
8359,79.49842075273872
8360,31.497686293387044
8361,14.497480913840189
8362,0.49750020521679517
8363,14.497480913840189
8364,92.49863615677363
8365,72.49973575129626
8366,38.497783936039404
8367,58.498084247956015
8368,74.49833919368403
8369,28.498537286796022
8370,67.49822642186855
8371,99.50042947372543
8372,20.497546161879974
8373,44.49898827981309
8374,21.498329712071577
8375,95.4986864722923
8376,83.49848654360349
8377,1.4976055331088964
8378,20.497546161879974
8379,36.49775552810045
8380,42.49893318635423
8381,47.49791586586624
8382,0.49750020521679517
8383,30.49859517694387
8384,47.49907038461992
8385,66.49957857819155
8386,56.49805314928776
8387,69.49825846252415
8388,55.499286591163376
8389,25.497607344496473
8390,72.49830679709017
8391,53.499232880324215
8392,86.49853618099195
8393,28.497646177285915
8394,48.49793088308929
8395,47.49791586586624
8396,11.498011856976877
8397,54.498022251627454
8398,26.497620132819915
8399,21.49755798859827
8400,65.49955225018275
8401,8.497431053846494
8402,84.50004650916262
8403,18.498237711012425
8404,34.498709465216166
8405,5.4977941162553
8406,30.49859517694387
8407,0.49750020521679517
8408,70.49827453835309
8409,55.499286591163376
8410,16.49750141280851
8411,11.498011856976877
8412,38.497783936039404
8413,23.497582283961073
8414,25.497607344496473
8415,31.498623926442914
8416,74.49833919368403
8417,86.49853618099195
8418,60.49811553732023
8419,47.49907038461992
8420,6.497420709190942
8421,64.49817865105642
8422,58.4993667736063
8423,54.498022251627454
8424,25.498449363837423
8425,92.49863615677363
8426,13.497471248279998
8427,42.497841804551875
8428,81.49996922522213
8429,16.49750141280851
8430,7.497425309545312
8431,71.49829065012734
8432,5.4977941162553
8433,70.49968350620136
8434,9.497437733036564
8435,51.49797630698923
8436,90.50020035112273
8437,69.49965733011427
8438,97.5003787160189
8439,59.498099869411114
8440,83.49848654360349
8441,33.49771365854563
8442,62.4981470079211
8443,22.498359918371616
8444,1.497437129240706
8445,67.49822642186855
8446,21.498329712071577
8447,78.49840437859487
8448,55.49803767465088
8449,12.498045400768763
8450,72.49973575129626
8451,55.49803767465088
8452,27.49763307999911
8453,61.498131250526676
8454,42.49893318635423
8455,40.49781270374678
8456,88.5001491736787
8457,80.49994340685119
8458,23.497582283961073
8459,88.49856940536395
8460,10.49797773469199
8461,66.49821045869888
8462,74.49978785853445
8463,59.498099869411114
8464,93.50027693335721
8465,54.498022251627454
8466,59.499393404067185
8467,45.499015717072496
8468,6.497420709190942
8469,11.498011856976877
8470,81.49845359040843
8471,97.5003787160189
8472,51.499178951161
8473,34.49772751036184
8474,28.498537286796022
8475,96.49870329008981
8476,57.498068674161594
8477,16.498175028281274
8478,92.49863615677363
8479,0.49750020521679517
8480,50.49915190070299
8481,13.498078437061745
8482,89.50017477493685
8483,54.49925976227079
8484,63.49816280843861
8485,60.49811553732023
8486,88.5001491736787
8487,16.49750141280851
8488,49.49794596362043
8489,93.49865290526557
8490,72.49973575129626
8491,80.49994340685119
8492,49.499124790697756
8493,21.49755798859827
8494,86.49853618099195
8495,64.49817865105642
8496,2.497661536649983
8497,1.4976055331088964
8498,26.49847882742998
8499,84.50004650916262
8500,19.497534570697344
8501,17.498206519971056
8502,7.497870864300365
8503,85.50007221512212
8504,30.49859517694387
8505,57.498068674161594
8506,17.497512173034742
8507,73.4997618217915
8508,50.49796110553124
8509,64.49817865105642
8510,73.4997618217915
8511,3.4977094251187615
8512,89.4985860560218
8513,78.49840437859487
8514,4.497753112917009
8515,76.49837172258212
8516,43.49785647240459
8517,92.50025142993304
8518,16.49750141280851
8519,91.49861943213766
8520,61.499446526783636
8521,51.49797630698923
8522,49.499124790697756
8523,69.49965733011427
8524,52.49920594381485
8525,26.49847882742998
8526,99.50042947372543
8527,24.49759472466116
8528,80.49994340685119
8529,95.50032787016242
8530,98.49873699248114
8531,67.49960486693784
8532,23.497582283961073
8533,19.497534570697344
8534,7.497870864300365
8535,52.49799156625135
8536,86.5000978942187
8537,75.49835544192753
8538,15.498143207275358
8539,69.49825846252415
8540,10.49797773469199
8541,88.49856940536395
8542,86.5000978942187
8543,31.498623926442914
8544,80.49994340685119
8545,17.497512173034742
8546,9.497437733036564
8547,29.497659416706785
8548,42.497841804551875
8549,60.49941998807411
8550,60.49811553732023
8551,51.499178951161
8552,79.49991755905984
8553,63.49816280843861
8554,1.497437129240706
8555,6.497420709190942
8556,48.49909761931287
8557,41.49782721405
8558,97.5003787160189
8559,74.49833919368403
8560,29.497659416706785
8561,44.49787121492503
8562,38.49882204720263
8563,45.499015717072496
8564,28.497646177285915
8565,49.49794596362043
8566,83.5000207758591
8567,97.5003787160189
8568,23.498389920540788
8569,85.50007221512212
8570,80.49994340685119
8571,31.498623926442914
8572,34.49772751036184
8573,26.497620132819915
8574,17.497512173034742
8575,73.4997618217915
8576,33.498681065116365
8577,57.49934009548469
8578,69.49965733011427
8579,7.497425309545312
8580,57.498068674161594
8581,69.49825846252415
8582,37.4987940460327
8583,13.497471248279998
8584,47.49791586586624
8585,77.49986577295631
8586,57.49934009548469
8587,10.497445194901726
8588,7.497425309545312
8589,38.497783936039404
8590,82.49847005283067
8591,29.498566299291152
8592,26.497620132819915
8593,28.497646177285915
8594,34.49772751036184
8595,94.50030241330914
8596,31.498623926442914
8597,38.497783936039404
8598,15.498143207275358
8599,14.497480913840189
8600,36.49775552810045
8601,88.5001491736787
8602,8.497431053846494
8603,6.497420709190942
8604,54.498022251627454
8605,54.498022251627454
8606,11.497453324532845
8607,65.4981945347916
8608,20.497546161879974
8609,33.49771365854563
8610,37.49776968529332
8611,36.498765951309586
8612,70.49968350620136
8613,18.497523233909373
8614,99.49875387639335
8615,88.49856940536395
8616,15.498143207275358
8617,79.49842075273872
8618,70.49968350620136
8619,1.4976055331088964
8620,86.49853618099195
8621,89.50017477493685
8622,51.49797630698923
8623,50.49796110553124
8624,38.49882204720263
8625,36.49775552810045
8626,92.49863615677363
8627,38.49882204720263
8628,41.49890552494009
8629,82.49999501471589
8630,7.497425309545312
8631,99.49875387639335
8632,55.49803767465088
8633,57.49934009548469
8634,69.49965733011427
8635,54.49925976227079
8636,82.49847005283067
8637,12.49746203265697
8638,53.499232880324215
8639,75.49835544192753
8640,17.497512173034742
8641,3.4974177410628644
8642,86.49853618099195
8643,99.49875387639335
8644,10.497445194901726
8645,14.497480913840189
8646,30.497672790970082
8647,53.499232880324215
8648,91.49861943213766
8649,34.49772751036184
8650,43.49785647240459
8651,18.497523233909373
8652,54.498022251627454
8653,15.49749098189842
8654,44.49898827981309
8655,57.498068674161594
8656,13.498078437061745
8657,55.49803767465088
8658,79.49842075273872
8659,18.498237711012425
8660,33.498681065116365
8661,90.49860273175194
8662,21.49755798859827
8663,78.49840437859487
8664,37.4987940460327
8665,69.49825846252415
8666,27.498508132166805
8667,82.49999501471589
8668,24.498419731756716
8669,24.49759472466116
8670,15.498143207275358
8671,1.497437129240706
8672,18.498237711012425
8673,49.49794596362043
8674,59.498099869411114
8675,36.498765951309586
8676,44.49898827981309
8677,98.49873699248114
8678,71.49829065012734
8679,70.49968350620136
8680,80.49994340685119
8681,68.49963111729753
8682,52.49920594381485
8683,84.50004650916262
8684,25.498449363837423
8685,54.498022251627454
8686,4.497753112917009
8687,47.49791586586624
8688,40.49781270374678
8689,27.49763307999911
8690,68.49963111729753
8691,29.497659416706785
8692,1.497437129240706
8693,94.50030241330914
8694,79.49842075273872
8695,66.49821045869888
8696,33.498681065116365
8697,86.5000978942187
8698,93.50027693335721
8699,34.49772751036184
8700,21.49755798859827
8701,53.498006881658014
8702,62.49947302130524
8703,81.49845359040843
8704,49.499124790697756
8705,79.49842075273872
8706,84.498503062216
8707,73.49832297851096
8708,95.50032787016242
8709,90.50020035112273
8710,97.49872013026783
8711,9.497942944641137
8712,39.497798276669144
8713,60.49941998807411
8714,41.49782721405
8715,20.497546161879974
8716,59.499393404067185
8717,75.49835544192753
8718,98.49873699248114
8719,62.4981470079211
8720,91.49861943213766
8721,95.50032787016242
8722,63.49949947270376
8723,26.497620132819915
8724,71.4997096463431
8725,91.49861943213766
8726,48.49793088308929
8727,25.498449363837423
8728,79.49842075273872
8729,33.498681065116365
8730,22.497570034214238
8731,56.49931336844251
8732,57.498068674161594
8733,89.50017477493685
8734,83.49848654360349
8735,78.49840437859487
8736,51.49797630698923
8737,80.49994340685119
8738,95.4986864722923
8739,51.499178951161
8740,56.49805314928776
8741,15.498143207275358
8742,46.49904308458732
8743,51.499178951161
8744,54.49925976227079
8745,29.497659416706785
8746,74.49978785853445
8747,20.498299286873866
8748,16.498175028281274
8749,95.50032787016242
8750,57.49934009548469
8751,99.49875387639335
8752,17.498206519971056
8753,73.49832297851096
8754,40.49887778332731
8755,27.498508132166805
8756,88.49856940536395
8757,11.498011856976877
8758,96.49870329008981
8759,67.49960486693784
8760,27.49763307999911
8761,81.49845359040843
8762,59.498099869411114
8763,92.50025142993304
8764,44.49787121492503
8765,52.49920594381485
8766,11.498011856976877
8767,78.49840437859487
8768,86.49853618099195
8769,47.49791586586624
8770,6.497833212738719
8771,20.497546161879974
8772,43.49896077041751
8773,35.49774146838701
8774,75.499813862207
8775,1.4976055331088964
8776,11.497453324532845
8777,84.50004650916262
8778,27.49763307999911
8779,67.49822642186855
8780,97.5003787160189
8781,23.497582283961073
8782,75.49835544192753
8783,4.497753112917009
8784,9.497942944641137
8785,86.49853618099195
8786,74.49978785853445
8787,31.497686293387044
8788,77.49838803501025
8789,20.498299286873866
8790,23.497582283961073
8791,61.498131250526676
8792,4.497753112917009
8793,21.49755798859827
8794,68.4982424234249
8795,49.499124790697756
8796,39.497798276669144
8797,19.497534570697344
8798,31.498623926442914
8799,13.498078437061745
8800,39.49884995848892
8801,48.49909761931287
8802,64.49817865105642
8803,82.49847005283067
8804,61.499446526783636
8805,84.50004650916262
8806,85.50007221512212
8807,97.5003787160189
8808,7.497870864300365
8809,2.497661536649983
8810,4.497753112917009
8811,88.5001491736787
8812,80.49994340685119
8813,16.498175028281274
8814,70.49968350620136
8815,8.497431053846494
8816,65.49955225018275
8817,40.49887778332731
8818,62.4981470079211
8819,47.49907038461992
8820,18.497523233909373
8821,52.49920594381485
8822,70.49827453835309
8823,44.49787121492503
8824,1.4976055331088964
8825,73.4997618217915
8826,96.49870329008981
8827,57.498068674161594
8828,7.497425309545312
8829,58.498084247956015
8830,93.50027693335721
8831,75.49835544192753
8832,14.497480913840189
8833,50.49796110553124
8834,12.498045400768763
8835,71.49829065012734
8836,29.498566299291152
